index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank
37,International Studies,Bachelor,Blended Learning,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.082238117824811, No, Maybe,0.08186897228357021
38,International Studies,Bachelor,Economic Order Quantity,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0845695521217681, No, No,0.09402806386651882
39,International Studies,Bachelor,Literature Reviews,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0845695521217681, No, Maybe,0.08186897228357021
40,International Studies,Bachelor,Foreign Policies,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0636657147362121, No, Yes,0.08186897228357021
41,International Studies,Bachelor,Content Analysis,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.064545606846653, No, Maybe,0.08776130813528539
42,International Studies,Bachelor,Knowledge of Socioeconomics,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0674475219304276, Yes, Yes,
43,International Studies,Bachelor,Psychology,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0434084349730006, No, Maybe,0.0514365040083636
44,International Studies,Bachelor,Consulting,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0373310852653625, No, Maybe,0.0514365040083636
45,International Studies,Bachelor,Justice,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0400067771645826," No. A Bachelor of International Studies degree does not typically teach justice. It may include courses related to international law, but it is not focused on justice.", Maybe,0.0514365040083636
46,International Studies,Bachelor,Food Production,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0902640211647508, No, Maybe,0.08186897228357021
47,International Studies,Bachelor,Gender Studies,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0734923419459524, No, Yes,0.10816710006749095
48,International Studies,Bachelor,Data Analysis,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0364413034154223, No, Maybe,0.08776130813528539
49,International Studies,Bachelor,Cultural Activities,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0612388859741605, No, Maybe,0.08186897228357021
0,Biology,Master,Biology,1.0,6.0,27.0,Master in Biology - Catalogue des formations,0.03381018622269, Yes, Yes,0.050088129647436766
1,Biology,Master,Physiology,1.0,6.0,14.0,Master in Biology - Catalogue des formations,0.0525870482435449, Yes, Yes,0.050088129647436766
2,Biology,Master,Ecology,0.0,6.0,13.0,Master in Biology - Catalogue des formations,0.0421406484687289, Yes, Yes,0.050088129647436766
3,Biology,Master,Google Analytics,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0604822010816788, No, No,0.0797219340983193
4,Biology,Master,Site Maps,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0613180954366605," No, a master's degree in biology does not typically teach site maps. Site maps are typically taught in courses related to web design or computer programming.", No,0.0797219340983193
5,Biology,Master,Administrative Operations,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0354643973600553, No, Maybe,0.0797219340983193
6,Biology,Master,Continuous Training,0.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0661664497999358, No. A Master's degree in Biology does not typically include courses in Continuous Training., Maybe,0.0797219340983193
7,Biology,Master,Infectious Diseases,1.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0621928823115544, Yes, Yes,0.0797219340983193
8,Biology,Master,Search Engines,0.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0542721624719643, No, No,0.0797219340983193
9,Biology,Master,Biotechnology,1.0,6.0,7.0,Master in Biology - Catalogue des formations,0.047861199373307, Yes, Yes,0.050088129647436766
10,Biology,Master,Execution of Experiments,1.0,6.0,7.0,Master in Biology - Catalogue des formations,0.0348268947272707, Yes, Yes,
11,Biology,Master,Knowledge of Statistics,1.0,6.0,6.0,Master in Biology - Catalogue des formations,0.0302174829267262, Yes, Yes.,
12,Biology,Master,Sciences,0.0,6.0,5.0,Master in Biology - Catalogue des formations,0.0673064671180006, Yes, Yes,0.050088129647436766
13,Biology,Master,Oncology,1.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0621928823115544," No, a master's degree in biology does not typically teach oncology. Oncology is a specialty field that requires additional training and education beyond a master's degree in biology.", Yes,0.050088129647436766
14,Biology,Master,Business Planning,0.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0685200834602502, No, Maybe,0.0797219340983193
15,Biology,Master,European Train Control Systems,0.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0857504969691664, No, No,0.11575564381348458
16,Biology,Master,Cell Biology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0561232814469984, Yes, Yes,0.10930368052674107
17,Biology,Master,Nervous Systems,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0589142493922407, Yes, Yes,0.10802853952841382
18,Biology,Master,Microbiology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0743524000826968, Yes, Yes,
19,Biology,Master,Pharmaceuticals,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0673064671180006," No, a Master's degree in Biology does not typically teach Pharmaceuticals. However, some universities may offer courses in Pharmaceuticals as part of a Biology degree program.", Maybe,
20,Biology,Master,Molecular Biology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0510405997316063, Yes, Yes,0.10930368052674107
21,Biology,Master,Control Systems,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0548691817162942, No, Maybe,0.11626817594305591
22,Biology,Master,Sales,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0581767224455658, No, No,0.050088129647436766
23,Biology,Master,Project Management,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0409463089366495, No, Maybe,0.0797219340983193
24,Biology,Master,Pharmacology,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0554857788142138, Yes, Yes,
25,Biology,Master,Physics,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0392860082504375, No, No,
26,Biology,Master,Structural Biology,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0554857788142138, Yes, Yes,0.10930368052674107
27,Biology,Master,Imaging,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0451424177995295," No, a Master's degree in Biology does not typically teach Imaging.", Maybe,0.050088129647436766
28,Biology,Master,Anatomy,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0567831571064249, Yes, Yes,0.050088129647436766
29,Biology,Master,Biochemistry,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0581767224455658, Yes, Yes,0.050088129647436766
30,Biology,Master,Molecular and Cellular Biology,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0987848016152028, Yes, Yes,
31,Biology,Master,Pathology,1.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0650916128822233," No, a master's degree in biology does not typically teach pathology. Pathology is a medical specialty that requires additional training beyond a master's degree in biology.", Yes,0.050088129647436766
32,Biology,Master,Optics and Eyewear,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.0466475830310575, No, No,
33,Biology,Master,Economy,0.0,6.0,2.0,Master in Biology - Catalogue des formations,0.025600963007906, No, No,0.050088129647436766
34,Biology,Master,Innovation,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0319281641566018," No. A Master's degree in Biology typically focuses on advanced topics in the field of biology, such as genetics, cell biology, and biochemistry. It does not typically teach innovation.", Maybe,0.050088129647436766
35,Biology,Master,Physical Therapy,1.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0613180954366605, No, No,0.0797219340983193
36,Biology,Master,Accounting,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0531321451538994, No, No,0.050088129647436766
37,Biology,Master,Operations Research,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0510405997316063, No, No,0.09931003452764989
38,Biology,Master,Artificial Intelligence,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0354643973600553, No, No,0.0797219340983193
39,Biology,Master,Knowledge of Electrical Engineering,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0482837907906242, No, No,
40,Biology,Master,Applied Mathematics,1.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0510405997316063, No, Maybe,0.0735381279385228
41,Biology,Master,Applied Mechanics,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0631103582551206, No, No,0.0735381279385228
42,Biology,Master,Architecture,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0359017316449831, No, No,0.050088129647436766
43,Biology,Master,Automation,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0462598470948492, No. A Master's degree in Biology typically focuses on the study of living organisms and their interactions with the environment. Automation is not typically a part of this curriculum., No,0.050088129647436766
44,Biology,Master,Banking Services,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0531321451538994, No, No,0.0797219340983193
45,Biology,Master,Raw Materials,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0434160202906995," No, a Master's degree in Biology does not typically teach Raw Materials.", Maybe,0.0797219340983193
46,Biology,Master,Fundamental Science,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0447842255091063, Yes, Yes,0.0797219340983193
47,Biology,Master,Biopharmaceuticals,1.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0604822010816788, Yes. Many master's degree programs in biology offer courses in biopharmaceuticals., Yes,0.050088129647436766
48,Biology,Master,Biomaterial,1.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0604822010816788," No. A Master's degree in Biology typically does not teach Biomaterials. However, some universities may offer courses in Biomaterials as part of a Biology degree program.", Yes,
49,Biology,Master,Corporate Finance,0.0,6.0,1.0,Master in Biology - Catalogue des formations,0.0567831571064249, No, No,0.0797219340983193
0,Medicine,Bachelor,Clinical Works,1.0,72.0,19.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.059268470119712, Yes, Yes,0.08714445788429044
1,Medicine,Master,Knowledge of Medicine,1.0,72.0,12.0,Medicine (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0460173331694905, Yes, Yes,
2,Medicine,Bachelor,Anatomy,1.0,72.0,10.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.059268470119712, Yes, Yes,0.05291852281922457
3,Medicine,Bachelor,Physiology,1.0,72.0,7.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0548887039102964, Yes, Yes,0.05291852281922457
4,Medicine,Bachelor,Clinical Medicine,1.0,72.0,7.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1110667589292511, Yes, Yes,0.08953956135223667
5,Medicine,Bachelor,Oncology,1.0,72.0,7.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0649149708254608, No, Yes,0.05291852281922457
6,Medicine,Bachelor,Immune Systems,1.0,72.0,6.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0679405744545579, Yes, Yes,0.0842277756655424
7,Medicine,Bachelor,Psychology,1.0,72.0,5.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0430427765715126, No, Maybe,0.05291852281922457
8,Medicine,Bachelor,Life Support,0.0,72.0,4.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1110667589292511, No, Yes,0.0842277756655424
9,Medicine,Bachelor,Diagnostic Tests,1.0,72.0,4.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0930821962482877, No, Yes.,0.07769412413789557
10,Medicine,Bachelor,Infectious Diseases,1.0,72.0,4.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0649149708254608, No, Yes,0.0842277756655424
11,Medicine,Bachelor,Mentoring,0.0,72.0,4.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0433518785881142, No. A Bachelor of Medicine degree does not typically teach mentoring., Maybe,0.05291852281922457
12,Medicine,Bachelor,Innovation,0.0,72.0,4.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0333256116729498, No, Maybe,0.05291852281922457
13,Medicine,Bachelor,Imaging,0.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0471182332371625, No, Maybe,0.05291852281922457
14,Medicine,Bachelor,Maintenance,0.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0572707229178928, No, No.,0.05291852281922457
15,Medicine,Bachelor,Diagnostic Skills,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0631294156622069, Yes, Yes,0.07769412413789557
16,Medicine,Bachelor,Health Care,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0679405744545579, Yes, Yes,0.13053285092973227
17,Medicine,Bachelor,Medical Microbiology,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1110667589292511, Yes, Yes,0.07539051555877564
18,Medicine,Bachelor,Academic Writing,0.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0404602520826486, No, Yes.,0.0842277756655424
19,Medicine,Bachelor,Knowledge of Statistics,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0315400565096959, Yes, Yes.,
20,Medicine,Bachelor,Pre-Clinical Development,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0815453709261056, No, Maybe,0.10509718966111321
21,Medicine,Bachelor,Clinical Research,1.0,72.0,3.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0566475730430603, No, Yes,0.09110132116835817
22,Medicine,Bachelor,Cell Biology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0585797126994414, Yes, Yes,0.09596979071346023
23,Medicine,Bachelor,Immunology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.07947739977674, Yes, Yes,0.05291852281922457
24,Medicine,Bachelor,Transplanting,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0930821962482877," No, a Bachelor of Medicine degree does not teach transplanting. Transplanting is a specialized field of medicine that requires additional training and certification.", No.,0.05291852281922457
25,Medicine,Bachelor,Molecular Biology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0532745696829634, No, Yes,0.09596979071346023
26,Medicine,Bachelor,Epidemiology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0776066923220015, Yes, Yes,0.05291852281922457
27,Medicine,Bachelor,Pathology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0679405744545579, Yes, Yes,0.05291852281922457
28,Medicine,Bachelor,Neurology,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0743278261802579, No, Yes,0.05291852281922457
29,Medicine,Bachelor,Medical Research,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0614928370957767," No. A Bachelor of Medicine degree does not teach Medical Research. Medical Research is typically taught at the graduate level, such as a Master's or Doctoral degree in a related field.", Yes,0.07897136817280806
30,Medicine,Bachelor,Clinical Study Design,1.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0658726033051923, No, Yes,0.1056221195218031
31,Medicine,Bachelor,Knowledge of Finance,0.0,72.0,2.0,Medicine (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0372435313407963, No, No,
