,index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank,ans1clean,ans12clean,weight_new,weight_new0,weight_new1,weight_new2,weight_new3,weight_new4
307,38,Bio Pharmaceutical Sciences,Master,Pathology,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0824034144809471, No, Yes,0.0493551484813536,no,yes,2.0,1.0,0.5,0.25,0.5,0.25
308,39,Bio Pharmaceutical Sciences,Master,Lesion,0.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1182091637140972, No, No.,0.0493551484813536,no,no,1.0,1.0,1.0,0.5,0.5,0.5
309,40,Bio Pharmaceutical Sciences,Master,Primary Research,0.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0867437230025391, Yes, Yes,0.0992560768818689,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
310,41,Bio Pharmaceutical Sciences,Master,Risk Factors,0.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0963961398361606, Yes, Maybe,0.0724620429005232,yes,maybe,2.0,2.0,1.0,1.0,2.0,1.0
311,42,Bio Pharmaceutical Sciences,Master,Chromatography,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1017082481481903, Yes, Yes,0.0493551484813536,yes,yes,4.0,2.0,2.0,1.0,1.0,1.0
312,43,Bio Pharmaceutical Sciences,Master,Bioanalysis,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0989043300468541, Yes, Yes,0.0493551484813536,yes,yes,4.0,2.0,1.0,0.5,1.0,0.5
313,44,Bio Pharmaceutical Sciences,Master,Data Processing,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0537418918707252, No, Maybe,0.0724620429005232,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
314,45,Bio Pharmaceutical Sciences,Master,Instrumentation,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0611253746689344, No, Yes,0.0493551484813536,no,yes,2.0,1.0,0.5,0.25,0.5,0.25
315,46,Bio Pharmaceutical Sciences,Master,Electrophoresis,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1085567468804756, Yes, Yes,0.0493551484813536,yes,yes,4.0,2.0,2.0,1.0,1.0,1.0
316,47,Bio Pharmaceutical Sciences,Master,Microsoft Software,0.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1182091637140972, No, Maybe,0.0785554064889852,no,maybe,0.5,1.0,1.0,1.0,1.0,1.0
317,48,Bio Pharmaceutical Sciences,Master,Infectious Diseases,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0787337359139768, No, Yes,0.0785554064889852,no,yes,2.0,1.0,0.5,0.5,1.0,0.5
318,49,Bio Pharmaceutical Sciences,Master,Multidisciplinary Approach,1.0,168.0,1.0,Bio-Pharmaceutical Sciences: Systems Biomedicine and Pharmacology (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0487493291492312, Yes, Yes,0.0785554064889852,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
319,0,International Studies,Bachelor,International Studies,1.0,28.0,178.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0845695521217681, Yes, Yes,0.1081671000674909,yes,yes,712.0,356.0,178.0,356.0,712.0,356.0
320,1,International Studies,Bachelor,Economy,1.0,28.0,54.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0269484836643518, Yes, Yes,0.0514365040083636,yes,yes,216.0,108.0,54.0,54.0,108.0,54.0
321,2,International Studies,Bachelor,Language Development,0.0,28.0,53.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0708491797388456, No, Maybe,0.0848662943352203,no,maybe,26.5,1.0,0.5,0.5,1.0,0.5
322,3,International Studies,Bachelor,Fundamental Science,0.0,28.0,37.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0471414676541698, No, No,0.0818689722835702,no,no,1.0,1.0,0.5,0.5,1.0,0.5
323,4,International Studies,Bachelor,Multidisciplinary Approach,1.0,28.0,36.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.040534656799715, Yes, Yes,0.0818689722835702,yes,yes,144.0,72.0,36.0,36.0,72.0,36.0
324,5,International Studies,Bachelor,Knowledge of Vocabularies,0.0,28.0,34.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0597719695630299, No, Maybe,,no,maybe,17.0,1.0,0.5,0.5,1.0,0.5
325,6,International Studies,Bachelor,Spelling and Grammar,0.0,28.0,31.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0527118340135437, No, No.,,no,no,1.0,1.0,0.5,0.5,1.0,0.5
326,7,International Studies,Bachelor,Multimedia,0.0,28.0,30.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.057757251033927, No, Maybe,0.0514365040083636,no,maybe,15.0,1.0,0.5,0.5,1.0,0.5
327,8,International Studies,Bachelor,Social Sciences,1.0,28.0,29.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0382627543166413, Yes, Yes,0.0818689722835702,yes,yes,116.0,58.0,29.0,29.0,58.0,29.0
328,9,International Studies,Bachelor,Illustration,0.0,28.0,29.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0938729511623112, No, No,0.0514365040083636,no,no,1.0,1.0,0.5,0.5,1.0,0.5
329,10,International Studies,Bachelor,Data Collection,0.0,28.0,27.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0382627543166413, No, Maybe,0.0755182761980135,no,maybe,13.5,1.0,0.5,0.5,1.0,0.5
330,11,International Studies,Bachelor,International Relations,1.0,28.0,26.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0559287846043, Yes, Yes,0.0755182761980135,yes,yes,104.0,52.0,26.0,26.0,52.0,26.0
331,12,International Studies,Bachelor,Multimethodology,1.0,28.0,26.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0801525787793887," No. A Bachelor of International Studies degree typically focuses on the study of international relations, politics, economics, and culture. It does not typically teach multimethodology.", Yes,0.0514365040083636,no,yes,52.0,1.0,0.5,0.5,1.0,0.5
332,13,International Studies,Bachelor,Quantitative Research,0.0,28.0,26.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0532129826342207, No, Maybe,0.0932821836604666,no,maybe,13.0,1.0,0.5,0.5,1.0,0.5
333,14,International Studies,Bachelor,Linguistics,0.0,28.0,22.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0571288073559231," It depends on the program. Some Bachelor of International Studies programs may include courses in linguistics, while others may not.", Maybe,0.0514365040083636,maybe,maybe,22.0,22.0,11.0,11.0,22.0,11.0
334,15,International Studies,Bachelor,Cultural Studies,1.0,28.0,12.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0590773609882249, Yes, Yes,0.1081671000674909,yes,yes,48.0,24.0,12.0,24.0,48.0,24.0
335,16,International Studies,Bachelor,Knowledge of Laws,1.0,28.0,12.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0419194390133497," No. A Bachelor of International Studies degree typically focuses on international relations, economics, and culture, rather than law.", Maybe,,no,maybe,6.0,1.0,0.5,0.5,1.0,0.5
336,17,International Studies,Bachelor,Intercultural Communication,1.0,28.0,9.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.082238117824811, Yes, Yes,0.0818689722835702,yes,yes,36.0,18.0,9.0,9.0,18.0,9.0
337,18,International Studies,Bachelor,Climate Change,0.0,28.0,8.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0450186160374804, No, Yes,0.0818689722835702,no,yes,16.0,1.0,0.5,0.5,1.0,0.5
338,19,International Studies,Bachelor,Governance,0.0,28.0,8.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.040534656799715, No, Yes,0.0514365040083636,no,yes,16.0,1.0,0.5,0.5,1.0,0.5
339,20,International Studies,Bachelor,Economic Growth,0.0,28.0,7.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0636657147362121, No, Yes,0.0721335618730643,no,yes,14.0,1.0,0.5,0.5,1.0,0.5
340,21,International Studies,Bachelor,Knowledge of Politics,1.0,28.0,7.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0604918421019486, Yes, Yes,,yes,yes,28.0,14.0,7.0,7.0,14.0,7.0
341,22,International Studies,Bachelor,Economic Development,1.0,28.0,7.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0620152330540868," No. A Bachelor of International Studies degree typically focuses on international relations, global studies, and foreign languages. It does not typically include courses in economic development.", Yes,0.0848662943352203,no,yes,14.0,1.0,0.5,0.5,1.0,0.5
342,23,International Studies,Bachelor,Knowledge of Sociology,1.0,28.0,6.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0527118340135437, Yes, Yes,,yes,yes,24.0,12.0,6.0,6.0,12.0,6.0
343,24,International Studies,Bachelor,Case Studies,0.0,28.0,5.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0410770006760434, Yes, Yes,0.1081671000674909,yes,yes,20.0,10.0,5.0,10.0,20.0,10.0
344,25,International Studies,Bachelor,Islam,0.0,28.0,5.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0620152330540868, No, Maybe,0.0514365040083636,no,maybe,2.5,1.0,0.5,0.5,1.0,0.5
345,26,International Studies,Bachelor,Qualitative Research,0.0,28.0,5.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0597719695630299, No, Yes,0.0932821836604666,no,yes,10.0,1.0,0.5,0.5,1.0,0.5
346,27,International Studies,Bachelor,Nuclear Power,0.0,28.0,5.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0482948606711642, No, Maybe,0.0818689722835702,no,maybe,2.5,1.0,0.5,0.5,1.0,0.5
347,28,International Studies,Bachelor,Knowledge of Finance,1.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0375599238047727, No, Maybe,,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
348,29,International Studies,Bachelor,Geography,0.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0486947593872142, Yes, Yes,0.0514365040083636,yes,yes,16.0,8.0,4.0,4.0,8.0,4.0
349,30,International Studies,Bachelor,Interviewing,0.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0765436487818283, No, Maybe,,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
350,31,International Studies,Bachelor,Visual Perception,0.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0801525787793887, No, Maybe,0.0818689722835702,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
351,32,International Studies,Bachelor,Cisco Nexus Switches,0.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0708491797388456, No, No,0.1002148172929531,no,no,1.0,1.0,0.5,1.0,2.0,1.0
352,33,International Studies,Bachelor,Mentoring,0.0,28.0,4.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0437201628831502, No. A Bachelor of International Studies degree does not typically teach mentoring., Maybe,0.0514365040083636,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
353,34,International Studies,Bachelor,Sustainability,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0427993311237907," It depends on the specific program. Some Bachelor of International Studies programs may include courses related to sustainability, while others may not.", Yes,0.0514365040083636,maybe,yes,6.0,3.0,1.5,1.5,3.0,1.5
354,35,International Studies,Bachelor,Immigration,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0721266754394489, No, Maybe,0.0514365040083636,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
355,36,International Studies,Bachelor,Surveys,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0597719695630299, No, No,0.0514365040083636,no,no,1.0,1.0,0.5,0.5,1.0,0.5
356,37,International Studies,Bachelor,Blended Learning,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.082238117824811, No, Maybe,0.0818689722835702,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
357,38,International Studies,Bachelor,Economic Order Quantity,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0845695521217681, No, No,0.0940280638665188,no,no,1.0,1.0,0.5,0.5,1.0,0.5
358,39,International Studies,Bachelor,Literature Reviews,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0845695521217681, No, Maybe,0.0818689722835702,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
359,40,International Studies,Bachelor,Foreign Policies,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0636657147362121, No, Yes,0.0818689722835702,no,yes,6.0,1.0,0.5,0.5,1.0,0.5
360,41,International Studies,Bachelor,Content Analysis,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.064545606846653, No, Maybe,0.0877613081352853,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
361,42,International Studies,Bachelor,Knowledge of Socioeconomics,1.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0674475219304276, Yes, Yes,,yes,yes,12.0,6.0,3.0,3.0,6.0,3.0
362,43,International Studies,Bachelor,Psychology,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0434084349730006, No, Maybe,0.0514365040083636,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
363,44,International Studies,Bachelor,Consulting,0.0,28.0,3.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0373310852653625, No, Maybe,0.0514365040083636,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
364,45,International Studies,Bachelor,Justice,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0400067771645826," No. A Bachelor of International Studies degree does not typically teach justice. It may include courses related to international law, but it is not focused on justice.", Maybe,0.0514365040083636,no,maybe,1.0,1.0,0.5,0.5,1.0,0.5
365,46,International Studies,Bachelor,Food Production,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0902640211647508, No, Maybe,0.0818689722835702,no,maybe,1.0,1.0,0.5,0.5,1.0,0.5
366,47,International Studies,Bachelor,Gender Studies,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0734923419459524, No, Yes,0.1081671000674909,no,yes,4.0,1.0,0.5,1.0,2.0,1.0
367,48,International Studies,Bachelor,Data Analysis,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0364413034154223, No, Maybe,0.0877613081352853,no,maybe,1.0,1.0,0.5,0.5,1.0,0.5
368,49,International Studies,Bachelor,Cultural Activities,0.0,28.0,2.0,International Studies (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0612388859741605, No, Maybe,0.0818689722835702,no,maybe,1.0,1.0,0.5,0.5,1.0,0.5
369,0,Biology,Master,Biology,1.0,6.0,27.0,Master in Biology - Catalogue des formations,0.03381018622269, Yes, Yes,0.0500881296474367,yes,yes,108.0,54.0,27.0,27.0,54.0,27.0
370,1,Biology,Master,Physiology,1.0,6.0,14.0,Master in Biology - Catalogue des formations,0.0525870482435449, Yes, Yes,0.0500881296474367,yes,yes,56.0,28.0,14.0,14.0,28.0,14.0
371,2,Biology,Master,Ecology,0.0,6.0,13.0,Master in Biology - Catalogue des formations,0.0421406484687289, Yes, Yes,0.0500881296474367,yes,yes,52.0,26.0,13.0,13.0,26.0,13.0
372,3,Biology,Master,Google Analytics,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0604822010816788, No, No,0.0797219340983193,no,no,1.0,1.0,0.5,0.5,1.0,0.5
373,4,Biology,Master,Site Maps,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0613180954366605," No, a master's degree in biology does not typically teach site maps. Site maps are typically taught in courses related to web design or computer programming.", No,0.0797219340983193,no,no,1.0,1.0,0.5,0.5,1.0,0.5
374,5,Biology,Master,Administrative Operations,0.0,6.0,9.0,Master in Biology - Catalogue des formations,0.0354643973600553, No, Maybe,0.0797219340983193,no,maybe,4.5,1.0,0.5,0.5,1.0,0.5
375,6,Biology,Master,Continuous Training,0.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0661664497999358, No. A Master's degree in Biology does not typically include courses in Continuous Training., Maybe,0.0797219340983193,no,maybe,4.0,1.0,0.5,0.5,1.0,0.5
376,7,Biology,Master,Infectious Diseases,1.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0621928823115544, Yes, Yes,0.0797219340983193,yes,yes,32.0,16.0,8.0,8.0,16.0,8.0
377,8,Biology,Master,Search Engines,0.0,6.0,8.0,Master in Biology - Catalogue des formations,0.0542721624719643, No, No,0.0797219340983193,no,no,1.0,1.0,0.5,0.5,1.0,0.5
378,9,Biology,Master,Biotechnology,1.0,6.0,7.0,Master in Biology - Catalogue des formations,0.047861199373307, Yes, Yes,0.0500881296474367,yes,yes,28.0,14.0,7.0,7.0,14.0,7.0
379,10,Biology,Master,Execution of Experiments,1.0,6.0,7.0,Master in Biology - Catalogue des formations,0.0348268947272707, Yes, Yes,,yes,yes,28.0,14.0,7.0,7.0,14.0,7.0
380,11,Biology,Master,Knowledge of Statistics,1.0,6.0,6.0,Master in Biology - Catalogue des formations,0.0302174829267262, Yes, Yes.,,yes,yes,24.0,12.0,6.0,6.0,12.0,6.0
381,12,Biology,Master,Sciences,0.0,6.0,5.0,Master in Biology - Catalogue des formations,0.0673064671180006, Yes, Yes,0.0500881296474367,yes,yes,20.0,10.0,5.0,5.0,10.0,5.0
382,13,Biology,Master,Oncology,1.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0621928823115544," No, a master's degree in biology does not typically teach oncology. Oncology is a specialty field that requires additional training and education beyond a master's degree in biology.", Yes,0.0500881296474367,no,yes,8.0,1.0,0.5,0.5,1.0,0.5
383,14,Biology,Master,Business Planning,0.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0685200834602502, No, Maybe,0.0797219340983193,no,maybe,2.0,1.0,0.5,0.5,1.0,0.5
384,15,Biology,Master,European Train Control Systems,0.0,6.0,4.0,Master in Biology - Catalogue des formations,0.0857504969691664, No, No,0.1157556438134845,no,no,1.0,1.0,0.5,1.0,2.0,1.0
385,16,Biology,Master,Cell Biology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0561232814469984, Yes, Yes,0.109303680526741,yes,yes,12.0,6.0,3.0,6.0,12.0,6.0
386,17,Biology,Master,Nervous Systems,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0589142493922407, Yes, Yes,0.1080285395284138,yes,yes,12.0,6.0,3.0,6.0,12.0,6.0
387,18,Biology,Master,Microbiology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0743524000826968, Yes, Yes,,yes,yes,12.0,6.0,3.0,3.0,6.0,3.0
388,19,Biology,Master,Pharmaceuticals,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0673064671180006," No, a Master's degree in Biology does not typically teach Pharmaceuticals. However, some universities may offer courses in Pharmaceuticals as part of a Biology degree program.", Maybe,,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
389,20,Biology,Master,Molecular Biology,1.0,6.0,3.0,Master in Biology - Catalogue des formations,0.0510405997316063, Yes, Yes,0.109303680526741,yes,yes,12.0,6.0,3.0,6.0,12.0,6.0
